"Area","Length","Width","Eccentricity","Perimeter","TotalDye1","MeanDye1","TotalDye2","MeanDye2","TotalDye3","MeanDye3","Drug"
848,72.19321166,15.74319879,0.975933053,154.8944443,62132,73.26886792,5661,6.675707547,45986,54.22877358,"DrugE"
67,10.28964734,8.773701576,0.522445437,29.89949494,11434,170.6567164,127056,1896.358209,64346,960.3880597,"DrugD"
149,20.66675318,9.335021626,0.892173582,48.97056275,26739,179.4563758,379522,2547.127517,130723,877.3355705,"DrugD"
270,33.60329698,10.42888763,0.950621349,75.84062043,18202,67.41481481,26830,99.37037037,195335,723.462963,"DrugB"
220,28.41636632,10.00404538,0.935980353,63.59797975,93748,426.1272727,152769,694.4045455,396508,1802.309091,"DrugC"
153,19.01768027,10.36905464,0.838284962,46.627417,59644,389.8300654,350048,2287.895425,117530,768.1699346,"DrugF"
205,30.15707594,9.066242831,0.953739581,66.42640687,173366,845.6878049,28363,138.3560976,145927,711.8390244,"DrugA"
316,43.67980011,9.96808823,0.973612357,93.9411255,376968,1192.936709,48161,152.4082278,182823,578.5537975,"DrugB"
193,24.0934963,10.69522197,0.896073884,57.11269837,23573,122.1398964,25473,131.984456,185322,960.2176166,"DrugB"
261,30.58960777,11.14832344,0.931223714,69.84062043,103587,396.8850575,1015074,3889.172414,262614,1006.183908,"DrugF"
348,56.71001547,9.983467004,0.98438227,117.5391052,137117,394.0143678,579173,1664.29023,410189,1178.704023,"DrugF"
151,22.99597515,8.546810467,0.928366717,50.14213562,31627,209.4503311,359593,2381.410596,137139,908.205298,"DrugF"
712,71.84882741,14.5837264,0.979183312,150.9949494,276512,388.3595506,61097,85.81039326,437141,613.9620787,"DrugB"
328,41.36469545,10.39922146,0.967882418,86.71067812,16934,51.62804878,27506,83.8597561,106008,323.195122,"DrugC"
139,18.33670777,9.840025457,0.84381773,44.87005769,34844,250.676259,397635,2860.683453,102253,735.6330935,"DrugF"
282,35.94579495,13.26747814,0.929390955,97.84062043,42883,152.0673759,261923,928.8049645,331216,1174.524823,"DrugF"
437,62.42998933,11.02303028,0.984288755,130.3675324,287537,657.979405,36345,83.16933638,434301,993.8237986,"DrugB"
928,53.85165885,24.98737761,0.885833177,192.3259018,80655,86.91271552,20612,22.2112069,165292,178.1163793,"DrugE"
440,48.79352576,11.76434584,0.970499124,106.5685425,49448,112.3818182,10636,24.17272727,65449,148.7477273,"DrugE"
293,40.59032025,9.675361555,0.97117534,87.01219331,353752,1207.34471,392637,1340.05802,405596,1384.286689,"DrugA"
822,109.6051371,11.68086936,0.994304958,222.6345597,66600,81.02189781,54255,66.00364964,665084,809.1046229,"DrugB"
482,57.13921772,14.65886892,0.966531877,131.2964646,244539,507.3423237,47656,98.87136929,392757,814.8485477,"DrugB"
227,41.57844729,7.864068559,0.981950497,89.84062043,34629,152.5506608,25590,112.7312775,253638,1117.348018,"DrugB"
469,54.43787887,11.59664822,0.977046672,113.4386002,164159,350.0191898,74869,159.6353945,539970,1151.321962,"DrugA"
114,15.1221707,9.90584371,0.755581761,40.04163056,26976,236.6315789,218134,1913.45614,54660,479.4736842,"DrugD"
104,16.30691118,8.433071736,0.855896537,38.72792206,21037,202.2788462,296689,2852.778846,70599,678.8365385,"DrugD"
171,26.09937375,8.623536801,0.94383693,57.35533906,663480,3880,44674,261.251462,252244,1475.111111,"DrugA"
717,80.56146167,12.88098055,0.987134821,164.8528137,68621,95.70571827,14233,19.85076709,70519,98.35285914,"DrugE"
261,35.55556563,10.19907483,0.95797584,79.59797975,31282,119.8544061,17265,66.14942529,402012,1540.275862,"DrugB"
1063,109.3006629,18.69952898,0.985256551,230.0243866,186837,175.7638758,218091,205.1655691,358183,336.9548448,"DrugE"
408,37.18176134,19.99704407,0.843060566,104.6690476,143213,351.0122549,228027,558.8897059,289062,708.4852941,"DrugC"
75,11.85906705,8.285507821,0.71544956,30.72792206,31802,424.0266667,227108,3028.106667,81544,1087.253333,"DrugF"
268,37.87785598,9.66651371,0.966887696,79.98275606,21546,80.39552239,24347,90.84701493,142153,530.4216418,"DrugB"
145,24.11283993,8.143589215,0.941243631,53.45584412,86612,597.3241379,11757,81.08275862,82370,568.0689655,"DrugB"
623,63.59951469,12.94750637,0.979058586,131.9238816,308960,495.9229535,86448,138.7608347,420572,675.0754414,"DrugB"
279,24.82207741,16.72566981,0.738893416,81.11269837,68492,245.4910394,460530,1650.645161,221042,792.265233,"DrugD"
936,77.08971156,22.24208079,0.957473254,288.1665222,107462,114.8098291,110524,118.0811966,946834,1011.574786,"DrugB"
237,24.72074938,12.49221681,0.862924272,61.59797975,18904,79.76371308,72402,305.4936709,163301,689.0337553,"DrugD"
161,26.64307339,7.936609238,0.954601326,57.01219331,41156,255.6273292,333276,2070.037267,112145,696.552795,"DrugD"
131,19.40152092,8.896624703,0.888667086,46.28427125,18434,140.7175573,233397,1781.656489,84191,642.6793893,"DrugD"
505,50.45918151,18.70958983,0.928718082,168.0660172,142765,282.7029703,775915,1536.465347,514938,1019.679208,"DrugF"
170,21.05148981,10.42739226,0.868706036,50.97056275,58575,344.5588235,73223,430.7235294,190160,1118.588235,"DrugC"
361,37.42832165,12.65204654,0.941133886,84.28427125,306886,850.099723,807468,2236.753463,290647,805.1163435,"DrugA"
110,14.74951685,9.695721444,0.753577931,38.627417,20844,189.4909091,41038,373.0727273,124501,1131.827273,"DrugF"
468,55.3747916,11.11346679,0.979653689,115.5391052,1690651,3612.502137,117409,250.8739316,805387,1720.912393,"DrugA"
277,32.71249674,11.00934159,0.941666135,73.9411255,120070,433.465704,231401,835.3826715,324015,1169.729242,"DrugC"
197,26.1318256,9.842433055,0.926357496,60.627417,67762,343.9695431,413191,2097.416244,237512,1205.64467,"DrugD"
148,21.22954599,9.319626593,0.898490378,50.52691193,117189,791.8175676,15128,102.2162162,186919,1262.966216,"DrugB"
224,35.34604291,8.52737572,0.970461997,74.32590181,16195,72.29910714,22982,102.5982143,124603,556.2633929,"DrugC"
675,78.35310953,14.45107323,0.982844672,164.7106781,388968,576.2488889,83382,123.5288889,678550,1005.259259,"DrugA"
148,22.35652317,8.602245668,0.923010131,51.11269837,20935,141.4527027,270344,1826.648649,76152,514.5405405,"DrugD"
284,42.69990485,9.207753782,0.976473211,89.21320344,16046,56.5,29835,105.0528169,242900,855.2816901,"DrugB"
310,34.82149351,11.52708689,0.943618942,78.52691193,72442,233.683871,58987,190.2806452,296869,957.6419355,"DrugA"
214,29.40854642,9.439190934,0.947090171,63.254834,28580,133.5514019,38532,180.0560748,224105,1047.219626,"DrugF"
274,34.25901116,10.90433175,0.94799309,77.69848481,642243,2343.952555,1027647,3750.536496,173688,633.8978102,"DrugA"
376,50.70489318,10.18091591,0.979634791,104.2253967,39258,104.4095745,45157,120.0984043,342698,911.4308511,"DrugB"
334,53.48935758,8.816932761,0.986321111,107.7817459,133264,398.994012,30290,90.68862275,272838,816.8802395,"DrugB"
123,16.53035642,9.745577502,0.80772721,42.14213562,20889,169.8292683,8986,73.05691057,107516,874.1138211,"DrugB"
290,42.78374782,9.319838862,0.975985396,89.84062043,150778,519.9241379,192733,664.5965517,409352,1411.558621,"DrugC"
114,16.208923,9.459197476,0.812055911,41.21320344,26686,234.0877193,267804,2349.157895,109279,958.5877193,"DrugD"
381,44.49271861,11.3643944,0.966829812,96.91168825,66263,173.9186352,57677,151.3832021,547488,1436.976378,"DrugB"
200,29.62998359,9.012942853,0.952613557,65.254834,47510,237.55,326011,1630.055,173276,866.38,"DrugF"
434,48.63793081,14.47168473,0.954709642,113.3553391,159058,366.4930876,287419,662.2557604,258545,595.7258065,"DrugC"
616,43.93546781,23.59387245,0.843574618,167.5391052,147111,238.8165584,248435,403.3035714,522291,847.875,"DrugC"
236,26.85686951,11.35834991,0.906166282,62.627417,113975,482.9449153,150931,639.5381356,219578,930.4152542,"DrugC"
227,28.05330363,10.55720784,0.926487019,64.18376618,36310,159.9559471,79378,349.6828194,225876,995.0484581,"DrugF"
188,30.35231175,8.214724674,0.962679006,64.42640687,84215,447.9521277,29546,157.1595745,151352,805.0638298,"DrugB"
435,59.04866171,10.76622715,0.983237755,120.0243866,32890,75.6091954,36908,84.84597701,308926,710.1747126,"DrugB"
164,20.85748099,10.13955711,0.873883574,49.21320344,52424,319.6585366,275616,1680.585366,154506,942.1097561,"DrugF"
89,12.19016629,9.449089799,0.631789073,32.97056275,22078,248.0674157,208424,2341.842697,74970,842.3595506,"DrugD"
282,31.09946069,11.85012133,0.924558781,71.35533906,288773,1024.01773,116030,411.4539007,427192,1514.865248,"DrugE"
747,59.36136173,21.61991883,0.931317395,199.9066376,703072,941.1941098,62062,83.08165997,672432,900.1767068,"DrugB"
194,29.54750888,8.726458711,0.955393288,64.87005769,99367,512.2010309,147286,759.2061856,315037,1623.902062,"DrugC"
328,38.64044868,11.17474505,0.957269266,83.98275606,449004,1368.914634,117600,358.5365854,424005,1292.698171,"DrugA"
212,28.65674598,9.68658613,0.941138515,63.35533906,25828,121.8301887,45541,214.8160377,231674,1092.801887,"DrugF"
215,27.85870586,10.23051336,0.930130722,62.18376618,96013,446.572093,105695,491.6046512,131122,609.8697674,"DrugC"
211,37.87456914,7.44030784,0.980514644,76.14213562,114176,541.1184834,27735,131.4454976,179739,851.8436019,"DrugB"
409,51.15171179,10.81384025,0.977398074,105.7817459,178988,437.6234719,40490,98.99755501,300668,735.1295844,"DrugB"
439,64.08084994,9.281297409,0.989455485,135.6396103,35659,81.22779043,27947,63.66059226,106697,243.0455581,"DrugE"
245,27.42107926,11.49853622,0.907832951,65.01219331,92908,379.2163265,102509,418.4040816,293895,1199.571429,"DrugC"
170,24.04462584,9.317914715,0.921858826,55.11269837,29332,172.5411765,310993,1829.370588,127565,750.3823529,"DrugD"
764,127.1760224,10.09927931,0.996841895,256.6518036,520873,681.7709424,95733,125.3049738,634701,830.7604712,"DrugB"
249,39.14130531,11.91668897,0.95252735,88.42640687,111647,448.3815261,801134,3217.405622,340538,1367.62249,"DrugF"
103,14.64488914,9.091303636,0.783982147,36.38477631,42266,410.3495146,38671,375.4466019,183469,1781.252427,"DrugF"
379,42.90966018,12.1243963,0.959250706,93.05382387,51696,136.4010554,12916,34.07915567,98233,259.1899736,"DrugE"
225,30.25275046,9.728782709,0.946881254,66.76955262,84769,376.7511111,876768,3896.746667,248754,1105.573333,"DrugF"
338,40.90498509,10.81508692,0.964414388,89.15432893,23162,68.52662722,33531,99.20414201,234389,693.4585799,"DrugB"
271,42.85490939,8.211098427,0.981472651,90.81118318,162844,600.900369,34925,128.8745387,216403,798.5350554,"DrugB"
189,23.05501116,10.58966183,0.888270105,55.45584412,19994,105.7883598,287206,1519.608466,126520,669.4179894,"DrugD"
778,87.81435738,13.21681358,0.988608704,184.6518036,349907,449.751928,32241,41.44087404,524722,674.4498715,"DrugB"
612,68.34315315,12.66580142,0.98267699,153.8233765,148925,243.3415033,120919,197.5800654,848537,1386.498366,"DrugB"
244,29.12707932,10.87867137,0.927634226,66.52691193,44968,184.295082,44173,181.0368852,266064,1090.42623,"DrugF"
450,53.42444003,11.28670463,0.97742886,112.2253967,245896,546.4355556,52367,116.3711111,248438,552.0844444,"DrugA"
436,59.69132686,10.94285885,0.983052529,129.6812409,271114,621.8211009,67034,153.7477064,416312,954.8440367,"DrugB"
305,41.99420064,9.667824724,0.97313906,88.22539674,157696,517.0360656,177324,581.3901639,436133,1429.944262,"DrugC"
98,17.29099635,7.452840953,0.902340282,38.87005769,42943,438.1938776,205155,2093.418367,77422,790.0204082,"DrugF"
186,20.33521018,11.76923269,0.815497,51.11269837,149036,801.2688172,447007,2403.263441,157469,846.6075269,"DrugA"
220,31.57315441,9.211703416,0.956492333,68.97056275,287448,1306.581818,756841,3440.186364,250708,1139.581818,"DrugE"
250,31.11343573,10.47783107,0.941589707,69.45584412,35192,140.768,402361,1609.444,179906,719.624,"DrugF"
215,31.77847831,9.303474446,0.956185887,69.01219331,73990,344.1395349,508963,2367.269767,123347,573.7069767,"DrugF"
167,24.49639373,9.051955872,0.92922199,56.76955262,42587,255.011976,42659,255.4431138,158217,947.4071856,"DrugA"
306,33.85951801,11.73256855,0.938047293,75.21320344,309424,1011.189542,38401,125.4934641,279330,912.8431373,"DrugA"
257,33.96840071,9.958827281,0.956057518,73.21320344,923061,3591.677043,360458,1402.560311,385243,1499,"DrugA"
746,73.07085265,14.30296817,0.980655611,153.3797257,232091,311.113941,32716,43.85522788,454882,609.7613941,"DrugB"
97,13.22698442,9.753148286,0.675491811,35.79898987,22888,235.9587629,333412,3437.237113,126112,1300.123711,"DrugD"
232,33.93243378,9.324864423,0.961499458,75.49747468,89372,385.2241379,24262,104.5775862,157191,677.5474138,"DrugB"
935,56.5445014,21.91638068,0.921829656,139.1543289,104606,111.8780749,138631,148.2684492,974620,1042.374332,"DrugB"
819,101.8481263,21.27421131,0.977940913,220.3086579,105619,128.960928,42174,51.49450549,122962,150.1367521,"DrugE"
401,49.4068814,12.80008578,0.965857218,107.254834,210728,525.5062344,47475,118.3915212,379851,947.2593516,"DrugB"
170,25.00576525,9.913778685,0.918052118,59.45584412,22788,134.0470588,20233,119.0176471,186490,1097,"DrugB"
230,30.06891031,11.08599667,0.92955386,73.84062043,255879,1112.517391,52803,229.5782609,282333,1227.534783,"DrugB"
98,16.34644476,8.187221099,0.86553041,39.55634919,18475,188.5204082,158376,1616.081633,86151,879.0918367,"DrugD"
313,32.58589107,12.49658391,0.923542218,76.08326112,31416,100.370607,7936,25.35463259,52361,167.2875399,"DrugE"
213,28.43793052,9.73474906,0.939585008,63.01219331,74941,351.8356808,438532,2058.835681,175852,825.5962441,"DrugF"
234,39.425382,8.092513083,0.978707166,78.81118318,110227,471.0555556,29816,127.4188034,170408,728.2393162,"DrugB"
229,25.52501837,11.63359607,0.89009641,59.21320344,249821,1090.921397,736554,3216.393013,194190,847.9912664,"DrugA"
241,36.63041245,9.658083641,0.964614863,81.35533906,174666,724.7551867,32468,134.7219917,276155,1145.871369,"DrugB"
166,22.22361763,9.755942563,0.898492021,52.52691193,601083,3620.981928,71458,430.4698795,244347,1471.96988,"DrugA"
333,39.74804982,11.22550688,0.959291872,86.18376618,327727,984.1651652,608549,1827.474474,334075,1003.228228,"DrugA"
936,105.0764105,15.22033709,0.989453599,212.6518036,285900,305.4487179,72070,76.99786325,500908,535.1581197,"DrugB"
487,57.64804782,11.55450025,0.979707663,123.882251,35632,73.16632444,4891,10.04312115,49753,102.1622177,"DrugE"
226,25.8598843,11.43106332,0.8969961,61.45584412,146882,649.920354,66322,293.460177,541385,2395.50885,"DrugE"
89,16.44264181,7.201514337,0.898985721,38.38477631,13391,150.4606742,50964,572.6292135,62772,705.3033708,"DrugD"
227,29.10307154,10.15702579,0.937122035,64.97056275,78538,345.9823789,12833,56.53303965,69669,306.9118943,"DrugB"
293,40.01818917,9.997917331,0.968288598,87.49747468,181496,619.440273,45715,156.0238908,274438,936.6484642,"DrugB"
540,59.84049051,14.16852236,0.971565366,141.1543289,693907,1285.012963,79266,146.7888889,707274,1309.766667,"DrugB"
166,22.80345275,9.491438898,0.90926021,52.627417,74534,449,88373,532.3674699,130820,788.0722892,"DrugC"
196,26.78758677,9.768276468,0.931141985,60.42640687,145043,740.0153061,21943,111.9540816,127886,652.4795918,"DrugB"
253,35.99192684,9.24767807,0.966428004,76.04163056,113950,450.3952569,175730,694.5849802,183635,725.8300395,"DrugC"
267,37.14400501,9.386720258,0.967541656,77.55634919,246185,922.0411985,37036,138.7116105,291718,1092.576779,"DrugB"
404,46.67200962,11.49164326,0.969213634,98.28427125,51240,126.8316832,51346,127.0940594,200395,496.0272277,"DrugA"
312,44.85452925,11.24092312,0.968088537,96.08326112,151429,485.349359,27532,88.24358974,245153,785.7467949,"DrugB"
185,33.52194264,7.601637251,0.973949268,69.01219331,147200,795.6756757,25302,136.7675676,200560,1084.108108,"DrugB"
305,40.10326627,9.993842291,0.968451348,86.18376618,75159,246.4229508,78470,257.2786885,230963,757.2557377,"DrugE"
287,31.42269905,11.82189862,0.926529706,72.52691193,590835,2058.658537,284155,990.087108,347518,1210.864111,"DrugA"
427,61.78761386,11.3923566,0.982855165,129.4386002,67781,158.7377049,66502,155.7423888,420622,985.0632319,"DrugB"
158,26.46383919,7.952765497,0.953777269,58.28427125,34469,218.1582278,328000,2075.949367,132878,841,"DrugF"
132,19.57092936,9.034208554,0.887081066,47.21320344,47978,363.469697,11309,85.67424242,153438,1162.409091,"DrugB"
348,34.7510539,12.92831148,0.928222126,81.59797975,150281,431.841954,35199,101.1465517,147893,424.9798851,"DrugB"
1128,100.3151055,30.92348001,0.951301029,279.9066376,214800,190.4255319,432524,383.4432624,932971,827.1019504,"DrugC"
281,38.22004161,9.950138406,0.965517478,81.39696962,109644,390.1921708,27416,97.5658363,161028,573.0533808,"DrugB"
257,34.60616912,9.636446421,0.960447722,75.9411255,94520,367.7821012,118641,461.6381323,205596,799.9844358,"DrugC"
359,41.6653267,11.66405187,0.960015676,92.04163056,34748,96.79108635,9785,27.25626741,51007,142.0807799,"DrugE"
221,24.60537217,11.56464113,0.8826639,58.76955262,696249,3150.447964,842120,3810.497738,95231,430.9095023,"DrugA"
378,43.10338169,11.66491373,0.962684446,92.52691193,627035,1658.822751,433629,1147.166667,427709,1131.505291,"DrugA"
538,72.03599085,10.65735708,0.988995606,144.9949494,79741,148.2174721,79333,147.4591078,521964,970.1933086,"DrugB"
102,15.13989354,8.862055429,0.810784596,38.04163056,26908,263.8039216,199857,1959.382353,58624,574.745098,"DrugF"
1125,130.3203972,12.75150881,0.995201432,252.8183259,63419,56.37244444,33880,30.11555556,613143,545.016,"DrugB"
142,27.17883736,7.181308903,0.964461262,58.627417,84976,598.4225352,234611,1652.190141,77030,542.4647887,"DrugC"
176,28.74807424,8.371384614,0.956662776,61.3137085,117841,669.5511364,4546,25.82954545,90675,515.1988636,"DrugB"
205,26.48991277,10.04703002,0.925282939,60.627417,15591,76.05365854,28652,139.7658537,176490,860.9268293,"DrugB"
840,100.4188532,12.2137433,0.992575756,198.6934342,53497,63.68690476,85208,101.4380952,463913,552.277381,"DrugB"
238,37.22955071,8.510518742,0.973521424,78.42640687,24547,103.1386555,27164,114.1344538,217945,915.7352941,"DrugB"
143,27.15073603,7.293164483,0.963246908,56.627417,31503,220.3006993,281879,1971.181818,112109,783.979021,"DrugD"
196,30.50370085,8.65588502,0.958893832,65.49747468,13120,66.93877551,21435,109.3622449,152789,779.5357143,"DrugB"
123,15.49284626,10.26920373,0.748765322,40.04163056,20486,166.5528455,205980,1674.634146,60383,490.9186992,"DrugF"
302,41.10630481,10.16625924,0.9689348,88.52691193,250022,827.8874172,18618,61.64900662,267281,885.0364238,"DrugB"
318,31.92208713,12.83285259,0.91563728,73.84062043,704831,2216.449686,254258,799.5534591,263445,828.4433962,"DrugA"
252,36.93051196,9.443042321,0.966756821,78.32590181,102001,404.765873,26048,103.3650794,221193,877.75,"DrugB"
253,28.83463128,11.54098909,0.916407081,70.42640687,113435,448.3596838,30374,120.055336,231198,913.826087,"DrugB"
228,31.0584266,9.724309486,0.949721054,68.08326112,21537,94.46052632,41504,182.0350877,70992,311.3684211,"DrugC"
